TaintDroid/android_platform_frameworks_native
vimofthevine/Vaultaire
Tallawen/Bomberman
mbarga/mySVM
TMRh20/TMRpcm
stevenchurd/EvalWriter
djowel/spirit_x3
rescrv/Replicant
mangostwo/server
mangostwo/scripts
SCIEG/LabRetriever
orocos-toolchain/ocl
TripNRaVeR/android_frameworks_av
Stigaard/VisionSpray
robertknight/qt-signal-tools
hhedberg/stateplex
loganchien/clang
carlosduelo/mivt
TuftsRoboticsClub/rcmain
mirror/dolphin-emu
rygorous/intel_occlusion_cull
resiprocate/resiprocate
mortennobel/OOCholmod
galaxy-team/jupiter
i-am-l/GithubProductBacklog
fernandotcl/monkeys-audio
aeronzhou/FootballAI
utcoupe/coupe2013
bubi-luka/BubiLink
svn2github/libicu
goatofcheese/Kangaeru
ldionne/d2
zombiepaladin/Awe
Boomaga/boomaga
phoboz/dragonscurse
cybereality/Perception
kremius/space-dworf-strategy
nsf/libzbs
Root-Box/device_samsung_i9100
Terentyev/compress
jeremysanders/okularplugin
Sheba/MAI_SCADA
adrigm/RAGE
mrceresa/vxl_dev
tmuntan1/pumpkin-spice
mscdex/node-pcre
scp-fs2open/fs2open.github.com
zdawson/cuTAES
acm-csuf/icpc
unitpoint/objectscript.org
robertmaynard/Remus
Lolu28/interactive_object_recognition
BAllanach/softsusy
shadow-robot/sr-ros-interface-ethercat
quazaa-development-team/quazaa
eamsen/pythia
mkristofik/libsdl-demos
ros/robot_model
burner/sweet.hpp
bmoscon/StreamingAlgorithms
jorgen/json_tools
amongpixels/tripping-archer
SimonKagstrom/emilpro
Hirato/lamiae
jjuiddong/MadSoccer
kode54/adlmidi
sslattery/MCLS
richard-evans/vampire
falkTX/Carla
jukart/XCSoar
sookee/oastats
lvv/ro
zagayevskiy/Pacman
llvm-mirror/lld
wujingyue/neongoby
gregreen/bayestar
victor-gil-sepulveda/pyRMSD
waddlesplash/ragingmidi
hughperkins/OpenCLHelper
shadow-robot/sr-taco
macgitver/MacGitverModules
keithw/remy
ericniebler/proto-0x
leag37/SumEngine
groonga/grnxx
sillsdev/icu4c
bcharrow/matlab_rosbag
celloman/GREPapp
segwayrmp/libsegwayrmp
wg-perception/ork_renderer
veaceslav/WHC-IDE
legnaleurc/khopper
purpleKarrot/Karrot
teragonaudio/Arooo
mgian/bulbcalculator
TeamFauna/dumbo
zacbrown/throf
libretro/nxengine-libretro
blueboy/portaltbc
geo2tag/core
