cms-btv-pog/RecoBTag-PerformanceMeasurements
gravitino/cudadtw
janez87/node-crf
Darksshades/QtMapBuilder
Kekun/retro-gobject
OpenMW/openmw
sdsc/biotools-roll
joachimvalente/tracklib
ucb-bar/riscv-clang
vancezuo/cs473-vision
Aslai/Frog-Lies
vmrob/aciddb
HyperSuprime-Cam/meas_mosaic
libigl/libigl
joshdegagne/Avalanche
Pinoccio/library-pinoccio
SIGVerse/SIGServer
ricortiz/SCCD
bahaki386/iporker
t0nyren/welfare2
ucb-bar/riscv-llvm
mercviper/CSLabs
NGTOne/GAFramework
laserson/quince
xiangzhai/qwx
wqfish/avl
girke-lab/ChemmineOB
McMasterGameDesignAssociation/CurrentVersion
steinwurf/platform
sillsm/econix
austincv/FunWithOpenCV
xiehuc/llvm-prof
SirDifferential/proceduralis
draperlaboratory/fracture
maidsafe/MaidSafe-Vault-Manager
maidsafe/MaidSafe-API
ProjetPvP/projet_pvp
chregu/hhvm-newrelic-ext
ros-drivers/pointgrey_camera_driver
tardypad/somafm
Gonger96/GCL
jetimms/cashflow
matthiasvegh/LazyIterator
rspencer01/Project-Magrathea-V3
CopernicaMarketingSoftware/REACT-CPP
jpd002/Play-
jpd002/Play--Framework
schlangster/cpp.react
jube/mapmaker
GabrieleFrau/socketeria
jmmv/kyua
joepickrell/fgwas
goeb/reqflow
klaus-steiner/SplotsVideoRecorder
reinerwaldmann/PHDFingerprintSuite
TechSmith/mp4v2
ph0ly/winutil
vgvassilev/clad
srv/avt_vimba_camera
bechu/sfml-flow
riggspc/SpaceAce
lindenlab/desura-cef1
evilsocket/libpe
saprasath/CCPP_PROGRAMS
grantbrown/libspatialSEIR
scheibo/fitparse
srl-freiburg/pedsim_ros
kripken/emscripten-fastcomp-clang
ALaDyn/tools-ALaDyn
CognitionGuidedSurgery/msml
benlau/dquest
asidhu/sbu-igvc-2014
LMMS/zynaddsubfx
amstan/tr2
cpraveen/dflo
stulp/dmpbbo
jdmack/tlb
OpenIndy/OpenIndy
YasserAsmi/jvar
sric0880/libs4cocos2d-x
iotcwpm/SKJ
molpopgen/pecnv
gt-ros-pkg/gt-meka-sim
nealsid/cpp-parquet
OpenFOAM/OpenFOAM-2.3.x
coin-or/yaposib
jvgomez/fastmarching
facebook/fbthrift
01org/parameter-framework
buschko/imca
TrendMultiPlatformDev/TrendMultiPlatformDev
larroy/sqlite3pp
nmehost/waxe-works
nmehost/waxe
cwabbott0/lima_compiler
RomanKubiak/ctrlr
AlexShafranov/derplanner
linse/RNAforester
irods/irods_netcdf
bikerglen/beagle
